timeline,mean_inst_0,mean_inst_1,mean_inst_2,mean_cumm_0,mean_cumm_1,mean_cumm_2,std_inst_0,std_inst_1,std_inst_2,std_cumm_0,std_cumm_1,std_cumm_2
0.122122122122,0.0151336264135,0.0806068441524,0.0692122257298,29031.7428032,73879.1660961,73918.560761,0.0239337178628,0.0629803821327,0.0574882378685,17719.0892592,46540.2058091,50241.2442122
0.122622622623,0.0148842399675,0.0805805961055,0.0690377792362,29052.6924615,74104.8538489,74127.0600895,0.0234532453965,0.0630008786941,0.0573243166695,17728.0777047,46718.6205562,50427.5967538
0.123123123123,0.0146263871159,0.0805533437272,0.0688633327426,29072.0349327,74330.5272931,74335.559418,0.0229792415962,0.0630225869009,0.0571740039631,17734.1982533,46897.2041983,50614.0433508
0.123623623624,0.0143689213713,0.0805236314609,0.0686879438884,29091.377404,74556.086825,74543.9443419,0.0225399126317,0.0630478731848,0.0570403512234,17740.3438758,47075.8907732,50800.4701942
0.124124124124,0.0141114556267,0.0804943557177,0.0686214000731,29110.7198753,74781.6124705,74752.1627085,0.0221375054139,0.0630736203978,0.0570234971435,17746.5145461,47254.6720737,50986.8356852
0.124624624625,0.0138612177161,0.0800464889975,0.0685742698261,29130.0623465,75003.7128586,74960.3810751,0.0217701444314,0.0630866818238,0.0570234857989,17752.7102381,47433.9573957,51173.2919244
0.125125125125,0.0136159293716,0.0788835766947,0.0685271395791,29149.3284943,75220.0676871,75168.5994416,0.0214417559557,0.0631910959772,0.0570238168537,17758.957256,47614.0925424,51359.8379234
0.125625625626,0.013372591825,0.0778077033049,0.0684807326872,29168.5820715,75435.8672243,75376.8178082,0.0211554646695,0.0636724964195,0.0570237059611,17765.2335944,47794.4264536,51546.4727078
0.126126126126,0.0131292542784,0.077141173466,0.0684349731343,29187.8356486,75651.5643838,75585.0361748,0.0209136607667,0.06411821394,0.057023235992,17771.5348914,47974.9279198,51733.1953165
0.126626626627,0.0128960796091,0.0768763069957,0.0683563560169,29206.8286967,75867.089112,75787.5377194,0.0207113537089,0.0643531122458,0.0569457636009,17777.8191185,48155.601831,51906.0287536
0.127127127127,0.0126955814965,0.0767178178557,0.0682778572366,29225.7627175,76082.0616719,75989.86541,0.0205537389619,0.0642937032224,0.0568659898821,17784.1158689,48336.4295224,52078.5303949
0.127627627628,0.0126089796872,0.0762996804817,0.068201830779,29244.6508511,76293.7748393,76192.1931006,0.020419184292,0.0641065078645,0.0567849403508,17790.3226518,48511.8704792,52251.1244504
0.128128128128,0.012522377878,0.0751609770393,0.0680980680115,29263.5389846,76499.615423,76394.4147612,0.0202864455959,0.0641198776842,0.0567327286137,17796.5536291,48676.6578668,52423.9202723
0.128628628629,0.0124337887354,0.0738314083853,0.0680009398322,29282.3529628,76700.9084587,76596.4677367,0.0201482430769,0.06442565344,0.0566661924369,17802.7921869,48842.130327,52596.7360094
0.129129129129,0.0123438273463,0.0731480414231,0.0679152547987,29301.1157369,76901.5572769,76798.3807832,0.0200067431324,0.0645068248487,0.0565785283895,17809.0423264,49007.9279058,52769.5033515
0.12962962963,0.0122538659573,0.0724600906817,0.0678324921172,29319.8785111,77102.1517519,77000.2938296,0.0198669995392,0.0648942980011,0.05648890871,17815.3151935,49173.9101838,52942.3585231
0.13013013013,0.0121639045682,0.0721036281406,0.0677497536196,29338.6412853,77302.5703544,77202.1756705,0.0197290496189,0.0652226207317,0.0564004782952,17821.610764,49339.9861051,53115.3279879
0.130630630631,0.0120739431792,0.0720819094837,0.0676753712579,29357.4040595,77502.9617865,77404.0454261,0.0195929312582,0.0652380132432,0.056305663749,17827.9290139,49506.3414972,53288.3941732
0.131131131131,0.0119839817901,0.0720673635474,0.0675951978844,29376.1668336,77703.3532186,77605.8835169,0.0194586828938,0.0652471687761,0.0562185621499,17834.2699192,49672.9373423,53461.5855713
0.131631631632,0.0118940204011,0.0720537100288,0.0674866044629,29394.9296078,77903.7446508,77807.5507868,0.0193263434949,0.0652555843424,0.056163772167,17840.6334557,49839.7712294,53635.0707595
0.132132132132,0.0118034456185,0.0720428158197,0.0674176260189,29413.6730877,78104.1360829,78008.8656613,0.019196223698,0.065261562961,0.056086383512,17847.0435047,50006.8407758,53808.6855671
0.132632632633,0.0117119349389,0.0720370863911,0.0673661977757,29432.3871289,78304.5268451,78210.1805357,0.019068506563,0.0652629051599,0.056020892902,17853.5126288,50174.1427185,53982.3822787
0.133133133133,0.0116204242594,0.0720309301729,0.0671823219529,29451.1011702,78504.6994134,78410.9998042,0.0189428188714,0.0652638678123,0.0560959648177,17860.0043366,50341.483838,54156.592101
0.133633633634,0.0115255442228,0.0720247661564,0.0671318803816,29469.6275261,78704.8463465,78611.7540937,0.0188191052893,0.0652648421728,0.0560332280901,17866.052097,50509.0834175,54330.9391313
0.134134134134,0.0114314378777,0.0720186021399,0.0670564069164,29488.0841259,78904.9932797,78812.456448,0.0186974052975,0.0652658200318,0.0559484923468,17872.0190092,50676.9086555,54505.2837097
0.134634634635,0.0113403642536,0.0720124381235,0.0669898468858,29506.486163,79105.1402128,79012.99004,0.0185774862696,0.0652668013891,0.0558759600181,17877.9949517,50844.9573174,54679.4699669
0.135135135135,0.0112501184705,0.072006274107,0.066908827877,29524.8600757,79305.2871459,79213.2730054,0.0184594243289,0.0652677862447,0.0558487092258,17884.0144664,51013.2271952,54853.8311755
0.135635635636,0.0111596782951,0.0719994920393,0.0668521219499,29543.1686819,79505.3969496,79413.5382365,0.0183436893313,0.0652675416146,0.0558019012012,17890.1052743,51181.6154107,55028.2476187
0.136136136136,0.0110692381197,0.0719919469613,0.0668038066473,29561.4772881,79705.4609155,79613.714604,0.0182302639612,0.0652657791362,0.0557485947509,17896.2185119,51350.0959667,55202.8385935
0.136636636637,0.0109790044579,0.071983441122,0.0667552942018,29579.7858943,79905.4890315,79813.8528952,0.0181190664016,0.0652648686898,0.055696388996,17902.3541564,51518.830136,55377.5471712
0.137137137137,0.0108902016505,0.0719739485367,0.0662468690003,29598.0945005,80105.474606,80010.3333045,0.0180093961828,0.0652648066431,0.0553559250323,17908.5121848,51687.8230562,55549.0335188
0.137637637638,0.0108013988432,0.0719658518919,0.0651331482115,29616.4031067,80305.4601805,80202.0108604,0.0179021632052,0.0652632593202,0.0553640687654,17914.6925739,51857.0261432,55716.2922233
0.138138138138,0.0107125960358,0.0719577552471,0.0644497712735,29634.7117129,80505.445755,80393.6884162,0.0177974115236,0.0652617180553,0.0558315435797,17920.8953006,52026.4373466,55883.6622577
0.138638638639,0.0106237932284,0.0719496586023,0.0644088094861,29653.0203191,80705.4313294,80585.3659721,0.0176951852041,0.065260182849,0.0557754410153,17927.1203417,52196.0546398,56051.1426245
0.139139139139,0.010535044962,0.0719415619576,0.0643642930113,29671.32637,80905.4169039,80776.9441922,0.0175955024867,0.0652586537016,0.0557237620134,17933.370852,52365.8760203,56218.8350826
0.13963963964,0.0104472822989,0.0719334653128,0.0643178560117,29689.5862432,81105.4024784,80968.4687432,0.0174979666855,0.0652571306136,0.0556749356744,17939.7010773,52535.8995089,56386.6913669
0.14014014014,0.0103595196358,0.071925368668,0.0642730325834,29707.8461165,81305.3880529,81159.8131289,0.0174030869287,0.0652556135854,0.055625454789,17946.0535839,52706.1231498,56554.7467971
0.140640640641,0.0102717569727,0.0719172720232,0.0641834374822,29726.1059898,81505.3736273,81350.6864175,0.0173109068892,0.0652541026174,0.0555356231905,17952.4283481,52876.5450098,56722.9169118
0.141141141141,0.0101878573179,0.0719091753784,0.064138328017,29744.3658631,81705.3592018,81541.5292781,0.0172209080662,0.06525259771,0.0554887160493,17958.8253463,53047.1631785,56891.1464585
0.141641641642,0.0101064015626,0.0719010787336,0.0640932185518,29762.6257363,81905.3447763,81732.3721386,0.0171352459859,0.0652510988637,0.0554427971164,17965.2445547,53217.9757679,57059.4809001
0.142142142142,0.0100278578689,0.0718948300589,0.0640481090866,29780.8856096,82105.3303508,81923.2149992,0.0170646879674,0.0652479462231,0.0553978688492,17971.6859495,53388.9809119,57227.919311
0.142642642643,0.00996919449234,0.0718888342715,0.0640029996214,29799.1454829,82305.3159252,82114.0578598,0.0169913393005,0.0652445696153,0.0553539336598,17978.1495068,53560.176766,57396.4607759
0.143143143143,0.00991211251535,0.0718828384841,0.0639605165851,29817.4053562,82505.3014997,82304.7786591,0.0169193191689,0.0652411960007,0.0553083222933,17984.6352027,53731.5615075,57565.230484
0.143643643644,0.00985503053837,0.0718637319348,0.0630419791274,29835.6652294,82705.2574685,82488.4590667,0.0168490605859,0.0652111035507,0.0548161900666,17991.1430134,53903.0522565,57725.7243875
0.144144144144,0.00979607803785,0.0718518632641,0.0620324402412,29853.5996541,82905.1016216,82671.4212,0.0167725157478,0.0651954165191,0.0550751416696,17997.6580393,54074.5020607,57885.4848802
0.144644644645,0.0097281030553,0.07184782745,0.0616622255392,29869.9642751,83104.9314189,82854.3833333,0.016658713846,0.0651952492524,0.0553225310538,18004.1192137,54246.1156058,58045.3923822
0.145145145145,0.00966012807275,0.0718437916358,0.0616220544498,29886.3288961,83304.7612162,83037.3454667,0.0165465126939,0.065195083345,0.055277009445,18010.5953256,54417.9107997,58205.445682
0.145645645646,0.00959215309021,0.0718397558217,0.0615818833604,29902.6935171,83504.5910135,83220.3076,0.0164359450744,0.065194918797,0.055232462874,18017.0863588,54589.8859274,58365.6435801
0.146146146146,0.00952417810766,0.0718357200076,0.0615417122711,29919.0581381,83704.4208108,83403.2697333,0.0163270441747,0.0651947556083,0.0551888937019,18023.5922972,54762.0392937,58525.9848891
0.146646646647,0.00945595386083,0.0718316841935,0.0615015411817,29935.356317,83904.2506081,83586.2318667,0.0162199206799,0.065194593779,0.0551463042453,18030.1456943,54934.3692228,58686.4684335
0.147147147147,0.00938765168964,0.0718276483794,0.0614613700923,29951.6337249,84104.0804054,83769.194,0.0161145545385,0.0651944333089,0.0551046967758,18036.7241277,55106.8740585,58847.0930497
0.147647647648,0.00931957721611,0.0718236125653,0.0614142738464,29967.9111328,84303.9102027,83952.1014731,0.0160108547183,0.0651942741983,0.0550574259655,18043.317397,55279.5521632,59007.7990162
0.148148148148,0.0092516482145,0.0718197644842,0.0602193683595,29984.1885407,84503.74,84126.2702519,0.0159088927364,0.0651939288186,0.0544422181966,18049.9254859,55452.4019182,59159.2918339
0.148648648649,0.00918691863258,0.0718167038738,0.059029745713,30000.4574459,84703.5697973,84300.0017676,0.0158089140744,0.0651927973833,0.0548479117259,18056.5508912,55625.4217235,59310.462368
0.149149149149,0.00913057039876,0.0718136432634,0.0589895125937,30016.7040771,84903.3995946,84473.7067644,0.0157109345283,0.0651916666649,0.0548084001268,18063.1976696,55798.6099971,59461.7549467
0.14964964965,0.00907422216495,0.071810582653,0.0589610282751,30032.9507082,85103.2293919,84647.2000077,0.0156144563219,0.0651905366635,0.0547839166016,18069.8592228,55971.9651752,59612.8440206
0.15015015015,0.00901787393114,0.0718075220426,0.0589533614319,30049.1973393,85303.0591892,84820.6408967,0.0155195074546,0.065189407379,0.0547845160291,18076.5355345,56145.4857118,59763.9728747
0.150650650651,0.00896152569732,0.0718044614321,0.0588891149272,30065.4439705,85502.8889865,84993.9766623,0.0154261161661,0.0651882788116,0.054831395128,18083.2265884,56319.1700785,59915.3442192
0.151151151151,0.00890517746351,0.0718014008217,0.0587957940782,30081.6906016,85702.7187838,85166.7772332,0.0153343109151,0.0651871509613,0.0548889313603,18089.9323681,56493.0167642,60066.913934
0.151651651652,0.0088488292297,0.0717966794974,0.0587764945148,30097.9372327,85902.4421775,85339.3903898,0.0152441203565,0.0651876558663,0.0548802921891,18096.6528573,56667.0732977,60218.7551404
0.152152152152,0.00879248099589,0.0717902941701,0.0578537813194,30114.1838639,86102.0938681,85504.9827163,0.0151555733173,0.0651878512152,0.0543090670412,18103.3880395,56841.341968,60358.4165649
0.152652652653,0.00873613276207,0.0717819651457,0.0565869040006,30130.430495,86301.6493025,85668.310841,0.0150686987707,0.0651877721654,0.054655297699,18110.1378984,57015.8598248,60494.5390813
0.153153153153,0.0086796224051,0.0717737509675,0.0564062792316,30146.6339117,86501.2047369,85831.6389658,0.0149835716777,0.065187782132,0.054778494198,18116.9238949,57190.5342969,60630.8660722
0.153653653654,0.0086229502806,0.0717657491317,0.0563865629898,30162.7942088,86700.7601714,85994.9628288,0.0149002203084,0.0651879499152,0.0547698021895,18123.745949,57365.3639537,60767.4009484
0.154154154154,0.0085662781561,0.0717551208384,0.056372026204,30178.9545059,86900.2160438,86158.2282739,0.01481862782,0.065190724338,0.0547673873661,18130.5826087,57540.4069289,60904.2031761
0.154654654655,0.0085096060316,0.0717416446294,0.0563621395585,30195.114803,87099.5506901,86321.4937189,0.0147388234235,0.0651963238122,0.0547698352023,18137.4338575,57715.6748514,61041.205784
0.155155155155,0.0084529339071,0.0717281684203,0.056352252913,30211.2751001,87298.8853363,86484.759164,0.0146608363185,0.065201948172,0.0547723004414,18144.2996789,57891.0942443,61178.4074258
0.155655655656,0.00840033530359,0.0717076156764,0.0563423662675,30227.3818817,87498.115481,86648.024609,0.014585095209,0.0652128668157,0.0547747830812,18151.1962291,58066.7673711,61315.8067654
0.156156156156,0.00835253519839,0.0716856308248,0.0563324796219,30243.4256234,87697.252597,86811.2900541,0.0145114208147,0.0652249251935,0.0547772831194,18158.1264058,58242.6073261,61453.4024769
0.156656656657,0.00830473509319,0.0716636459732,0.0563223276761,30259.4693652,87896.389713,86974.5176468,0.0144392628628,0.0652370572435,0.0547800249262,18165.0711543,58418.5949409,61591.2355168
0.157157157157,0.00825693498798,0.0716416611216,0.056312066847,30275.5131069,88095.526829,87137.7297045,0.0143686441993,0.0652492629244,0.0547828761776,18172.0304578,58594.7288849,61729.2796534
0.157657657658,0.00820913488278,0.0716196762699,0.0562573615735,30291.5568486,88294.663945,87300.8328324,0.0142995876299,0.0652615421951,0.0547367343771,18179.0042996,58771.0078427,61867.4400022
0.158158158158,0.00816140956096,0.0716025795503,0.0562471007444,30307.6005904,88493.7307596,87463.8978751,0.014232090514,0.0652701041917,0.0547396145785,18185.992663,58947.5044357,62005.7643389
0.158658658659,0.00811394295076,0.0715916052155,0.0562368399153,30323.6443321,88692.7498227,87626.9629177,0.0141661135652,0.065273240396,0.0547425121404,18192.9955314,59124.1935392,62144.2779683
0.159159159159,0.00806647634056,0.0715828077292,0.0562272816614,30339.6880739,88891.7688859,87790.0279604,0.0141017674515,0.0652741466647,0.0547447765399,18200.0128878,59301.0236383,62282.9796275
0.15965965966,0.00801900973036,0.0715740102429,0.0562213041369,30355.7318156,89090.787949,87953.093003,0.014039074597,0.0652750609248,0.0547437339346,18207.0447157,59477.9934756,62421.868063
0.16016016016,0.00797029590661,0.0715652127566,0.0562153266123,30371.7060831,89289.8070122,88116.1580456,0.0139779805849,0.0652759831759,0.0547426933349,18214.1116983,59655.1018073,62560.9420309
0.160660660661,0.00792072305552,0.0715562682045,0.0562093490878,30387.6267177,89488.7632021,88279.2230883,0.0139185118916,0.0652770445996,0.0547416547408,18221.2091479,59832.4142552,62700.2002966
0.161161161161,0.00787148103476,0.0713365132757,0.0562033715632,30403.5473524,89685.9492214,88442.2881309,0.0138606479875,0.0651603313014,0.0547406181524,18228.3210812,60010.8002782,62839.6416348
0.161661661662,0.00783026083602,0.0708956710669,0.0561965879799,30419.467987,89881.3845134,88605.3230963,0.0138048820741,0.0650247984323,0.0547387097849,18235.4474811,60190.1972818,62979.2635865
0.162162162162,0.00779498675514,0.0704548288581,0.0561852789728,30435.3886216,90076.8198054,88768.1892,0.0137508112055,0.0650310944048,0.0547319112672,18242.5883308,60369.729484,63119.058901
0.162662662663,0.0077592894512,0.0700139866492,0.0561746047864,30451.2838311,90272.2550974,88931.0553037,0.013698016421,0.0651791781191,0.0547259170838,18249.7175724,60549.3956823,63259.0331348
0.163163163163,0.00772313991975,0.0695731444404,0.0561639249896,30467.1518731,90467.6903894,89093.8709323,0.0136465159224,0.0654680874438,0.0547198475525,18256.8334529,60729.1946874,63399.1248871
0.163663663664,0.0076869903883,0.0693370059703,0.0561506531966,30483.019915,90663.009579,89256.2432934,0.0135962502996,0.0656783207965,0.0547139391632,18263.9637977,60909.1924237,63539.3297418
0.164164164164,0.00765084085685,0.069328685946,0.0561368488578,30498.887957,90858.2703936,89418.5278723,0.0135472332985,0.0656826117172,0.0547085529798,18271.1085901,61089.3511012,63679.7654077
0.164664664665,0.00761466373166,0.0693203659216,0.05612355529,30514.7467287,91053.5312082,89580.8124512,0.0134994759171,0.0656869078115,0.0547036995362,18278.2705653,61269.6395918,63820.3754181
0.165165165165,0.00757531233694,0.069312433158,0.0561102648008,30530.4856048,91248.7920228,89743.09703,0.0134521944228,0.0656908397139,0.0546988790468,18285.4224558,61450.0567528,63961.1586231
0.165665665666,0.00753480908003,0.0693049781324,0.0560969743116,30546.1922921,91444.0467857,89905.3816089,0.0134059353003,0.0656943272075,0.0546940884886,18292.5756766,61630.603778,64102.1138818
0.166166166166,0.0074942691566,0.0692975519663,0.0560836838223,30561.8892058,91639.2643095,90067.6661878,0.0133610214089,0.0656978306551,0.0546893278694,18299.755084,61811.2914794,64243.2400615
0.166666666667,0.0074535444562,0.0692901258003,0.0560703933331,30577.5368667,91834.4818333,90229.9507667,0.0133174996082,0.0657013390121,0.0546845971971,18307.0088004,61992.1044189,64384.5360383
0.167167167167,0.0074128197558,0.0692826996342,0.0560571028439,30593.1845275,92029.6993572,90392.2353455,0.0132753406385,0.0657048522776,0.0546798964794,18314.2767268,62173.0415037,64526.0006968
0.167667667668,0.00737209505541,0.0692752734682,0.0560438123547,30608.8321884,92224.916881,90554.5199244,0.0132345575239,0.065708370451,0.054675225724,18321.5588462,62354.1016532,64667.63293
0.168168168168,0.00733137035501,0.0692575668995,0.0560305218654,30624.4798492,92420.0612186,90716.8045033,0.0131951630217,0.065719466457,0.0546705849387,18328.8551418,62535.2984623,64809.4316393
0.168668668669,0.00729049072258,0.0692378320736,0.0560172313762,30640.0862125,92615.1922099,90879.0890822,0.013157203165,0.0657321604988,0.054665974131,18336.188682,62716.6190864,64951.3957343
0.169169169169,0.00724944151112,0.0692043709468,0.056003940887,30655.647374,92810.024991,91041.3736611,0.0131206923897,0.0657555364722,0.0546613933086,18343.5616072,62898.1431884,65093.5241329
0.16966966967,0.00720839229965,0.0691407395765,0.0559906503978,30671.2085354,93004.6332688,91203.6582399,0.0130856054668,0.0656786152475,0.0546568424789,18350.9486233,63079.8286652,65235.8157612
0.17017017017,0.00717535275969,0.0691152184904,0.0559799122813,30686.7570348,93199.1683407,91365.9428188,0.0130498578039,0.065689385722,0.054654893406,18358.3448706,63261.6173369,65378.2695535
0.170670670671,0.00715700525018,0.0690790856792,0.0559719532746,30702.2300255,93393.5834259,91528.2273977,0.0130120386459,0.0656977622131,0.0546557571248,18365.7451832,63443.6430481,65520.884452
0.171171171171,0.00713865774067,0.069057939361,0.0559639942679,30717.7030162,93587.9227333,91690.5119766,0.0129745887981,0.0657130864856,0.0546566272766,18373.1595335,63625.8756924,65663.6594071
0.171671671672,0.00712031023116,0.0690367930427,0.0559560352612,30733.1760069,93782.2620407,91852.7965555,0.0129375114678,0.0657285459815,0.054657503861,18380.5879046,63808.2243308,65806.5933769
0.172172172172,0.00710196272165,0.0690156467245,0.0559480762545,30748.6489976,93976.6013481,92015.0811343,0.0129008098669,0.0657441406054,0.0546583868778,18388.0302795,63990.6879716,65949.6853275
0.172672672673,0.00708361521215,0.0689737722655,0.0559401172478,30764.1219883,94170.7955661,92177.3657132,0.012864487211,0.0657774031511,0.0546592763267,18395.4866412,64173.2967278,66092.9342329
0.173173173173,0.00706526770264,0.0689538966887,0.0559321582411,30779.594979,94364.9633271,92339.6502921,0.0128285467191,0.0657923737684,0.0546601722072,18402.9569726,64356.0247149,66236.3390747
0.173673673674,0.00704692019313,0.0689462878031,0.0559241992344,30795.0679697,94559.1310882,92501.934871,0.012792991612,0.0657968250867,0.0546610745192,18410.4412568,64538.865341,66379.8988423
0.174174174174,0.00703076054358,0.0689386789175,0.0559165597626,30810.5409604,94753.2988492,92664.2194498,0.01275737238,0.0658012814082,0.0546623643198,18417.9394768,64721.8176513,66523.6125326
0.174674674675,0.00701588891012,0.0689310700319,0.0559089333909,30826.0139511,94947.4666103,92826.5040287,0.0127219001957,0.0658057427318,0.0546636761514,18425.4516155,64904.8807015,66667.4791503
0.175175175175,0.0070013106809,0.0689234611463,0.0559013070193,30841.4869417,95141.6343714,92988.7886076,0.0126867453843,0.0658102090566,0.0546649943909,18432.977656,65088.0535572,66811.4977074
0.175675675676,0.00698768863761,0.0689158522606,0.0555302682432,30856.9599324,95335.8021324,93148.2039054,0.0126517594942,0.0658146803814,0.0543204425161,18440.5175812,65271.3352939,66952.0344177
0.176176176176,0.00697406659431,0.068908243375,0.0546189024606,30872.4329231,95529.9698935,93303.3531131,0.0126171374851,0.0658191567054,0.0539744567688,18448.071374,65454.7249969,67087.339467
0.176676676677,0.00696044455101,0.0689008936232,0.0537057890767,30887.9059138,95724.1376546,93458.3350491,0.0125828823607,0.0658234236185,0.0543656231406,18455.6390175,65638.2217615,67222.8163794
0.177177177177,0.00694682250771,0.0688937800756,0.0536901188758,30903.3789045,95918.3054156,93613.2845399,0.0125489971254,0.0658275000748,0.054369861116,18463.2204947,65821.824692,67358.4676917
0.177677677678,0.00693328344197,0.0688866665281,0.0536694305645,30918.8518952,96112.4731767,93768.1782493,0.0125154977358,0.065831581505,0.0543781872428,18470.8157884,66005.5329027,67494.3548945
0.178178178178,0.00691989917539,0.0688795529805,0.0536490170592,30934.2672362,96306.6409377,93923.0687137,0.0124823987107,0.065835667908,0.054386400211,18478.4060899,66189.3455168,67630.4188903
0.178678678679,0.00690650635361,0.068872439433,0.0536395772621,30949.6544538,96500.8086988,94077.9591781,0.0124496776748,0.0658397592831,0.0543854191523,18486.000896,66373.261667,67766.6550513
0.179179179179,0.00689311353183,0.0688653258854,0.0536302732928,30965.0416713,96694.9764599,94232.8496424,0.0124173389638,0.0658438556292,0.0543843583618,18493.6093355,66557.280495,67903.0623411
0.17967967968,0.00687972071005,0.0688582123379,0.053621009211,30980.4288888,96889.1442209,94387.7401068,0.0123853855723,0.0658479569455,0.0543832811183,18501.2313915,66741.4011515,68039.6397306
0.18018018018,0.00686632788827,0.0688510987904,0.0536117451292,30995.8161063,97083.311982,94542.6305712,0.0123538204904,0.0658520632309,0.0543822137236,18508.8670473,66925.622796,68176.3861975
0.180680680681,0.00685321093596,0.0688439852428,0.0536024810474,31011.2033238,97277.479743,94697.5210355,0.0123225677504,0.0658561744847,0.0543811561781,18516.5162861,67109.9445969,68313.3007264
0.181181181181,0.00684014530282,0.0688368716953,0.0535932169656,31026.5905413,97471.6475041,94852.4114999,0.0122916944088,0.0658602907058,0.0543801084826,18524.1790909,67294.3657312,68450.3823088
0.181681681682,0.00682707966968,0.0688288941968,0.0535839528838,31041.9777589,97665.8029565,95007.3019643,0.0122612181133,0.0658652275661,0.0543790706375,18531.855445,67478.8903023,68587.6299432
0.182182182182,0.00681403747756,0.0688197590782,0.053574688802,31057.3649764,97859.850405,95162.1924286,0.0122311372896,0.0658712173867,0.0543780426435,18539.5453316,67663.6104017,68725.0426346
0.182682682683,0.00680189821031,0.0687886467013,0.0535654247203,31072.7521939,98053.848793,95317.082893,0.0122012831974,0.0658943747579,0.0543770245011,18547.2487337,67848.4757415,68862.619395
0.183183183183,0.00678975894305,0.0687796438854,0.0535561606385,31088.1394114,98247.8081898,95471.9733574,0.0121718325456,0.0659000999964,0.0543760162108,18554.9656347,68033.4724185,69000.359243
0.183683683684,0.00677761967579,0.0687644022305,0.0535468965567,31103.5266289,98441.6807794,95626.8638217,0.0121427882698,0.0659035262029,0.0543750177732,18562.6960175,68218.5992047,69138.2612038
0.184184184184,0.00676548040853,0.0686672051092,0.0535375433683,31118.9138464,98635.4922519,95781.7509612,0.012114153293,0.0659642170143,0.0543741041823,18570.4398655,68403.8917259,69276.3279706
0.184684684685,0.00675334114128,0.0686333727493,0.0535267775042,31134.301064,98829.0389441,95936.5823991,0.0120859305242,0.0659690638436,0.0543743804845,18578.1971618,68589.2948511,69414.6162409
0.185185185185,0.00674120187402,0.0686035839912,0.0534957907471,31149.6882815,99022.4952963,96091.3759407,0.012058122858,0.0659644011357,0.0543916506929,18585.9678895,68774.7401427,69553.0979042
0.185685685686,0.00672906260676,0.0685742081539,0.0531319898489,31165.075499,99215.9516484,96243.3053994,0.0120307331727,0.0659595201215,0.0540544286144,18593.7520317,68960.2771381,69688.2514976
0.186186186186,0.0067169233395,0.0685462202295,0.0519004095547,31180.4627165,99409.4080006,96388.5536583,0.0120037643295,0.0659558178806,0.0535501450732,18601.5495717,69145.9050991,69815.660746
0.186686686687,0.00670478407225,0.0685299249953,0.0499918249432,31195.849934,99602.8643528,96525.8898837,0.0119772191713,0.0659606031968,0.0531963767667,18609.3604927,69331.6232952,69933.7891084
0.187187187187,0.00669264480499,0.0685198525427,0.0488164742352,31211.2371516,99796.3207049,96662.7981307,0.0119511005211,0.065967570276,0.0536090445195,18617.1847776,69517.431003,70052.3099528
0.187687687688,0.006680793896,0.0685155339023,0.0488021360003,31226.6243691,99989.7770571,96799.506991,0.0119253300682,0.0659701377404,0.053609064548,18625.0224099,69703.3275069,70170.9398413
0.188188188188,0.00666897851943,0.0685126603962,0.0487860365339,31242.0115866,100183.233409,96936.1666336,0.0118999815445,0.0659715950666,0.05361055017,18632.8733724,69889.3120981,70289.7208357
0.188688688689,0.00665716314286,0.0685097868902,0.0487698356522,31257.3988041,100376.689761,97072.8086312,0.011875067701,0.0659730530313,0.0536121569642,18640.7376486,70075.3840754,70408.7034267
0.189189189189,0.00664534776629,0.0685068787589,0.0487534822177,31272.7860216,100570.134481,97209.4240865,0.0118505912791,0.0659744426237,0.0536139228954,18648.6152214,70261.5256457,70527.8941067
0.18968968969,0.00663320621636,0.0685038369021,0.0487365757393,31288.1164889,100763.534275,97345.9946837,0.0118244703147,0.0659755663411,0.0536161415996,18656.4570387,70447.6871451,70647.296672
0.19019019019,0.00660860186222,0.0685007950454,0.0487072226262,31301.2785778,100956.93407,97482.4782971,0.0117190146907,0.0659766907164,0.0536279799346,18662.4336247,70633.9339043,70766.8126172
0.190690690691,0.00658399750809,0.0684977347039,0.0486793181086,31314.4406667,101150.273099,97618.9072703,0.0116137653365,0.0659778346293,0.0536387400381,18668.4139142,70820.3009128,70886.5693036
0.191191191191,0.00655939315395,0.0684946699216,0.0486612996636,31327.6027556,101343.59753,97755.0639379,0.0115087279112,0.0659789837333,0.0536413231396,18674.3979035,71006.7605673,71006.494252
0.191691691692,0.00653478879981,0.0684848089894,0.0486458954768,31340.7648444,101536.656407,97890.9544278,0.0114039082706,0.0659843984781,0.0536417716048,18680.3855892,71193.3107788,71126.605551
0.192192192192,0.00651018444568,0.068419510057,0.04863049129,31353.9269333,101729.103087,98026.8449177,0.0112993124759,0.0659331939947,0.0536422564567,18686.3769676,71378.7903942,71246.8995959
0.192692692693,0.00648558009154,0.0682441597559,0.0486150871032,31367.0890222,101920.95251,98162.7354076,0.0111949468012,0.0657888044291,0.0536427776941,18692.3720353,71563.4520828,71367.3754626
0.193193193193,0.0064609757374,0.0682238351391,0.0485996829164,31380.2511111,102112.801932,98298.6258975,0.0110908177429,0.0657804673728,0.0536433353162,18698.3707886,71748.1952297,71488.0322319
0.193693693694,0.00643637138327,0.0682031396618,0.0481427813599,31393.4132,102304.492805,98431.0316486,0.0109869320286,0.0657719770732,0.0532258627991,18704.3732241,71932.8364249,71609.3409497
0.194194194194,0.00641176702913,0.0681824070477,0.0476720696782,31406.5752889,102496.167802,98563.3019343,0.0108832966269,0.0657635735958,0.0529809787951,18710.3793382,72117.5393214,71730.8691449
